#t[s];p[mbar]p1 p2 p3;pg=7e-5
10,0.000196,0.000198,0.000194
20,0.0003,0.0003,0.00029
30,0.000398,0.000397,0.000396
40,0.00049,0.00049,0.000488
50,0.000575,0.000579,0.000579
60,0.000655,0.00066,0.000658
70,0.000745,0.000748,0.000748
80,0.000842,0.00084,0.000839
90,0.000956,0.00095,0.000949
100,0.00109,0.00107,0.00107
110,0.00116,0.00116,0.00115
120,0.0013,0.0013,0.00129
