#t[s];p[mbar]p1 p2 p3;pg=100
10,145.2,144.4,145.1
20,178.9,178.2,178.9
30,211.2,213.9,211.1
40,248.0,247.5,248.3
50,278.6,281.2,278.5
60,312.3,314.9,312.3
70,346.0,348.6,345.9
80,382.9,382.2,382.8
90,412.9,415.5,416.2
100,446.2,448.8,446.1
110,482.3,481.6,479.0
120,515.0,514.1,511.6
130,544.0,546.2,543.7
140,575.5,577.8,575.3
150,609.6,608.8,606.2
160,639.8,639.0,636.5
170,666.4,668.0,666.1
180,697.9,697.1,694.8
190,722.8,722.1,725.3
200,749.6,751.4,749.2
