#t[s];p[mbar]p1 p2 p3;pg=1e-4
10,0.000272,0.000273,0.000277
20,0.000420,0.000415,0.000420
30,0.00055,0.000551,0.000555
40,0.000672,0.00067,0.000677
50,0.000812,0.000809,0.000828
60,0.000977,0.000962,0.00097
70,0.00111,0.0011,0.00111
80,0.00131,0.00129,0.00131
90,0.0015,0.00149,0.00152
100,0.00169,0.00167,0.0017
110,0.00188,0.00186,0.0019
120,0.00209,0.00208,0.0021
